name,bus,control,p_nom,p_min_pu,q_set,sign,carrier,marginal_cost,psse_bus,psse_bus_name,aggregated,p_set_tytfs
26771-1,2671,PV,26.0,0.0,-10.0,1.0,wind,0.0,26771.0,W_GAR_GLEBE_,True,2.6
26773-1,2671,PV,22.0,0.0,-10.0,1.0,wind,0.0,26773.0,W_GAR_TULLIN,True,2.2
26971-1,2691,PV,95.0,0.0,-20.977,1.0,solar,0.0,26971.0,PV_GILLINSTO,True,9.5
26972-1,2691,PV,48.0,0.0,17.0,1.0,solar,0.0,26972.0,PV_GARBALLAG,True,4.8
27014-1,2701,PV,4.0,0.0,-0.081,1.0,solar,0.0,27014.0,PV_FEATHERBE,True,0.4
27071-1,2701,PV,0.5,0.0,-0.01,1.0,wind,0.0,27071.0,W_COUNTRY_CR,True,0.05
27072-1,2701,PV,39.99,0.0,-0.812,1.0,solar,0.0,27072.0,PV_MAINSCOUR,True,3.999
27101-1,2712,PV,567.0,0.10582010582010581,-180.0,1.0,unknown,60.0,27101.0,KNOCKFINGLAS,True,467.0
27271-2,2721,PV,9.5,0.0,-0.193,1.0,solar,0.0,27271.0,PV_CONFEY,True,0.95
27273-1,2721,PV,25.0,0.0,-0.508,1.0,solar,0.0,27273.0,PV_TAGHADOE,True,2.5
27274-1,2721,PV,25.3,0.0,-0.514,1.0,solar,0.0,27274.0,PV_SMITHSTOW,True,2.53
27371-1,2731,PV,12.8,0.0,-0.26,1.0,wind,0.0,27371.0,W_GLANLEE,True,1.28
27372-2,2731,PV,17.0,0.0,-5.6,1.0,wind,0.0,27372.0,W_GLANLEE,True,1.7
27373-1,2731,PV,7.0,0.0,0.0,1.0,solar,0.0,27373.0,PV_GLANLEE,True,0.7
27474-1,2742,PV,465.5,0.5048335123523093,58.265,1.0,gas,90.0,27474.0,GI CCGT,True,396.0
27475-1,2741,PV,4.99,0.0,-0.101,1.0,solar,0.0,27475.0,PV_BALLYCULL,True,0.499
27476-1,2741,PV,12.0,0.0,-0.244,1.0,solar,0.0,27476.0,PV_BALLYGOWN,True,1.2
27479-1,2742,PV,450.0,0.0,20.444,1.0,wind,0.0,27479.0,W_GI_OFFSHOR,True,45.0
27771-1,2771,PV,41.225,0.0,13.0,1.0,wind,0.0,27771.0,W_COOMACHEO,True,4.122
27772-2,2771,PV,10.0,0.0,-0.203,1.0,wind,0.0,27772.0,W_CAHERDOWNE,True,1.0
27773-3,2771,PV,4.99,0.0,-0.101,1.0,wind,0.0,27773.0,W_CLYDAGHROE,True,0.499
27774-4,2771,PV,18.0,0.0,5.9,1.0,wind,0.0,27774.0,W_COOMACHEO_,True,1.8
27971-1,2791,PV,119.0,0.0,-20.12,1.0,solar,0.0,27971.0,PV_GALLANSTO,True,11.9
27972-1,2791,PV,31.6,0.0,0.0,1.0,solar,0.0,27972.0,PV_HARLOCKST,True,3.16
27973-1,2791,PV,18.9,0.0,-3.0,1.0,solar,0.0,27973.0,PV_RATHLOCKS,True,1.89
28002-3,2801,PV,60.0,-1.0,7.407,1.0,unknown,60.0,28002.0,GOLAGH,True,6.0
28271-1,2821,PV,3.0,0.0,-0.061,1.0,wind,0.0,28271.0,W_CORNEEN,True,0.3
28272-1,2821,PV,5.0,0.0,-0.102,1.0,wind,0.0,28272.0,W_TULLYHAW,True,0.5
28571-1,2852,PV,445.0,0.24741573033707864,14.083,1.0,unknown,60.0,28571.0,WHITEGATE,True,396.0
28814-2,28810,PV,13.8,0.0,-0.28,1.0,wind,0.0,28814.0,W_HEMSBROOK,True,1.38
28844-1,28810,PV,4.95,0.0,-0.101,1.0,solar,0.0,28844.0,PV_DROMALOUR,True,0.495
28872-1,28810,PV,10.5,0.0,-0.213,1.0,wind,0.0,28872.0,W_DROMDEEVEE,True,1.05
28873-DW,28810,PV,16.5,0.0,-0.335,1.0,wind,0.0,28873.0,W_DROMDEVEEN,True,1.65
28874-1,2881,PV,26.0,0.0,-0.528,1.0,wind,0.0,28874.0,W_TAURBEG,True,2.6
29271-1,2921,PV,42.3,0.0,15.0,1.0,solar,0.0,29271.0,PV_HARRISTOW,True,4.23
29671-ST,2962,PV,123.0,0.3252032520325203,7.364,1.0,unknown,60.0,29671.0,HUNT_ST,True,120.0
29672-CT,2962,PV,230.2,0.5994787141615986,12.456,1.0,unknown,60.0,29672.0,HUNT_CT,True,194.0
31171-1,3111,PV,25.7,0.0,-0.75,1.0,solar,0.0,31171.0,PV_MONATOORE,True,2.57
31172-1,3111,PV,16.3,0.0,0.0,1.0,solar,0.0,31172.0,PV_BALLYVATT,True,1.63
31271-1,3122,PV,403.9,0.4035652389205249,295.0,1.0,unknown,60.0,31271.0,DUBLIN_BAY_P,True,394.0
31871-1,3181,PV,47.11,0.0,-14.0,1.0,biomass,40.0,31871.0,BS_PV_NORTH,True,4.711
32071-1,32060,PV,450.0,0.0,-130.864,1.0,wind,0.0,32071.0,W_KRA_OFFSHO,True,45.0
32271-1,3221,PV,0.85,0.0,-0.017,1.0,wind,0.0,32271.0,W_PLUCKANE,True,0.085
32272-1,3221,PV,4.95,0.0,-0.101,1.0,solar,0.0,32272.0,PV_COOLYDUFF,True,0.495
32273-1,3221,PV,4.95,0.0,-0.101,1.0,solar,0.0,32273.0,PV_DRUMGARRI,True,0.495
32471-1,3241,PV,15.0,0.0,-0.305,1.0,solar,0.0,32471.0,PV_THREECAST,True,1.5
32508-1,3251,PV,42.55,0.0,-0.864,1.0,wind,0.0,32508.0,W_KNOCKNAGOU,True,4.255
32576-8,3251,PV,11.2,0.0,-0.227,1.0,wind,0.0,32576.0,W_MUINGNAMIN,True,1.12
32577-1,3251,PV,4.1,0.0,-0.083,1.0,wind,0.0,32577.0,W_MUINGNAMIN,True,0.41
32605-2,3261,PV,4.0,0.0,-0.081,1.0,unknown,60.0,32605.0,KILKENNY,True,0.4
32671-1,3261,PV,4.0,0.0,-0.081,1.0,solar,0.0,32671.0,PV_CASTLEKEL,True,0.4
32672-1,3261,PV,4.0,0.0,-0.081,1.0,solar,0.0,32672.0,PV_THOMASTOW,True,0.4
32674-1,3261,PV,6.0,0.0,0.0,1.0,solar,0.0,32674.0,PV_KEATINGST,True,0.6
32675-1,3261,PV,44.0,0.0,-0.893,1.0,solar,0.0,32675.0,PV_CLASHWILL,True,4.4
33071-DW,3301,PV,4.5,0.0,-0.091,1.0,wind,0.0,33071.0,W_WEDCROSS,True,0.45
33072-1,3301,PV,9.35,0.0,-0.19,1.0,wind,0.0,33072.0,W_GNEEVES,True,0.935
33074-1,3301,PV,8.99,0.0,-0.183,1.0,solar,0.0,33074.0,PV_MADAMS HI,True,0.899
33174-1,3311,PV,110.2,0.0,22.483,1.0,wind,0.0,33174.0,W_KNOCKADRIN,True,11.02
33471-1,33410,PV,81.0,0.0,-0.926,1.0,solar,0.0,33471.0,PV_GARREENLE,True,8.1
33671-1,3361,PV,47.0,0.0,15.0,1.0,solar,0.0,33671.0,PV_LAURENCET,True,4.7
33971-TW,3391,PV,105.0,0.0,-28.6,1.0,wind,0.0,33971.0,W_KNOCKACU,True,10.5
34471-1,3441,PV,135.8,0.0,-3.813,1.0,unknown,60.0,34471.0,KILVINOGE,True,12.68
34872-1,3481,PV,37.0,0.0,-18.0,1.0,wind,0.0,34872.0,W_KELWIN P3,True,3.7
34971-1,3491,PV,48.9,0.0,-17.0,1.0,wind,0.0,34971.0,W_LISLEA,True,4.89
35071-1,3501,PV,4.6,0.0,-0.093,1.0,wind,0.0,35071.0,W_SKRINE,True,0.46
35075-1,3501,PV,4.0,0.0,-0.081,1.0,solar,0.0,35075.0,PV_CREEVY SO,True,0.4
35076-1,3501,PV,4.95,0.0,-0.101,1.0,wind,0.0,35076.0,W_ROXBOROUGH,True,0.495
35171-1,3511,PV,88.0,0.0,-17.129,1.0,wind,0.0,35171.0,W_LICKNY,True,8.8
35171-2,3511,PV,9.5,0.0,-1.849,1.0,wind,0.0,35171.0,W_LICKNY,True,0.95
35271-1,3521,PV,50.0,0.0,-17.0,1.0,solar,0.0,35271.0,PV_MONVALLET,True,5.0
35371-1,3531,PV,87.0,0.0,-19.301,1.0,solar,0.0,35371.0,PV_LYSAGHTST,True,8.7
35372-1,3531,PV,60.0,0.0,-20.0,1.0,solar,0.0,35372.0,PV_LYSAGHTST,True,6.0
35471-1,3541,PV,4.0,0.0,-0.081,1.0,solar,0.0,35471.0,PV_KILCOLMAN,True,0.4
35472-1,3541,PV,4.95,0.0,-0.101,1.0,solar,0.0,35472.0,PV_ISLANDUAN,True,0.495
35571-1,3551,PV,55.0,0.0,-13.815,1.0,solar,0.0,35571.0,PV_LOUGHTEAG,True,5.5
35571-2,3551,PV,25.0,0.0,-6.28,1.0,solar,0.0,35571.0,PV_LOUGHTEAG,True,2.5
35772-1,3571,PV,34.0,0.0,0.0,1.0,wind,0.0,35772.0,W_CLOGHAN,True,3.4
35871-1,3581,PV,2.55,0.0,-0.052,1.0,wind,0.0,35871.0,W_MEENANIL,True,0.255
35872-2,3581,PV,2.45,0.0,-0.05,1.0,wind,0.0,35872.0,W_MEENANIL,True,0.245
35873-3,3581,PV,3.4,0.0,-0.069,1.0,wind,0.0,35873.0,W_MEENANIL,True,0.34
35875-1,3581,PV,15.0,0.0,-0.305,1.0,wind,0.0,35875.0,W_CARK(1),True,1.5
35876-3,3581,PV,11.88,0.0,-0.241,1.0,wind,0.0,35876.0,W_CULLIAGH,True,1.188
35877-6,3581,PV,4.99,0.0,-0.101,1.0,wind,0.0,35877.0,W_LURGANBO,True,0.499
35971-1,3591,PV,30.5,0.0,0.0,1.0,wind,0.0,35971.0,W_LENALEA,True,3.05
36271-1,36210,PV,36.0,0.0,-0.136,1.0,wind,0.0,36271.0,W_LISH-1,True,3.6
36272-2,36210,PV,23.0,0.0,-0.079,1.0,wind,0.0,36272.0,W_LISH-1A,True,1.9
36273-1,3621,PV,28.8,0.0,0.0,1.0,wind,0.0,36273.0,W_LISHEEN,True,2.88
36471-1,36411,PV,14.45,0.0,0.293,1.0,wind,0.0,36471.0,W_BALLYCA_20,True,1.445
36472-1,36411,PV,4.0,0.0,-0.081,1.0,wind,0.0,36472.0,W_BALLYNANCO,True,0.4
36473-1,36411,PV,5.0,0.0,-0.102,1.0,wind,0.0,36473.0,W_KNOCKNALOU,True,0.5
36474-1,36411,PV,3.6,0.0,-0.073,1.0,wind,0.0,36474.0,W_BALLAMAN,True,0.36
36475-1,36411,PV,4.0,0.0,-0.081,1.0,wind,0.0,36475.0,W_BALLYDUFF,True,0.4
36476-1,36411,PV,14.8,0.0,-0.301,1.0,wind,0.0,36476.0,W_GILBBET_HI,True,1.48
36477-1,3641,PV,20.0,0.0,-0.406,1.0,solar,0.0,36477.0,PV_THE DELL,True,2.0
36671-1,36671,PV,504.0,-1.0,33.324,1.0,unknown,60.0,36671.0,GREENLINK,False,300.0
36971-1,3691,PV,54.0,0.5,-10.0,1.0,unknown,60.0,36971.0,LAGHTANVACK,True,54.0
36971-2,3691,PV,54.0,0.5,-10.0,1.0,unknown,60.0,36971.0,LAGHTANVACK,True,54.0
38071-1,3801,PV,1.7,0.0,-0.035,1.0,wind,0.0,38071.0,W_CROCANE,True,0.17
38072-1,3801,PV,3.95,0.0,-0.08,1.0,solar,0.0,38072.0,PV_TEAD MORE,True,0.395
38073-1,3801,PV,7.0,0.0,-0.142,1.0,solar,0.0,38073.0,PV_BALLYDUFF,True,0.7
38074-1,3801,PV,3.6,0.0,-0.073,1.0,solar,0.0,38074.0,PV_LURRIG SO,True,0.36
38074-2,3801,PV,0.34,0.0,-0.007,1.0,solar,0.0,38074.0,PV_LURRIG SO,True,0.034
38271-1,3821,PV,10.5,0.0,-0.213,1.0,wind,0.0,38271.0,W_GARTNANE,True,1.05
38272-2,3821,PV,4.5,0.0,-0.091,1.0,wind,0.0,38272.0,W_GARTNANE,True,0.45
38273-1,3821,PV,7.5,0.0,-0.152,1.0,wind,0.0,38273.0,W_MULLANAN,True,0.75
38870-1,3881,PV,24.0,0.0,-0.487,1.0,wind,0.0,38870.0,W_BAWNMORE,True,2.4
38872-1,3881,PV,4.0,0.0,-0.081,1.0,solar,0.0,38872.0,PV_KNOCKGLAS,True,0.4
38873-1,3881,PV,13.8,0.0,-0.28,1.0,solar,0.0,38873.0,PV_BERRINGS,True,1.38
39474-4,3941,PV,17.25,0.0,0.0,1.0,wind,0.0,39474.0,W_MONEYPOINT,True,1.725
39475-1,39420,PV,450.0,0.0,-60.0,1.0,wind,0.0,39475.0,W_SKERD ROCK,True,45.0
40014-1,4001,PV,4.0,0.0,-0.081,1.0,solar,0.0,40014.0,PV_TULLYNALL,True,0.4
40071-1,4001,PV,4.0,0.0,-0.081,1.0,solar,0.0,40071.0,PV_LISS,True,0.4
40072-1,4001,PV,4.0,0.0,-0.081,1.0,solar,0.0,40072.0,PV_MARLINSTO,True,0.4
40073-1,4001,PV,16.85,0.0,-0.342,1.0,solar,0.0,40073.0,PV_SLANMORE,True,1.685
40075-1,4001,PV,4.99,0.0,-0.101,1.0,solar,0.0,40075.0,PV_CURRAGHMO,True,0.499
40202-1,4021,PV,4.95,0.0,-0.101,1.0,solar,0.0,40202.0,PV_CROSSFIEL,True,0.495
40204-1,4021,PV,4.99,0.0,-0.101,1.0,unknown,60.0,40204.0,MALLOW,True,0.499
40471-1,4041,PV,6.0,0.0,-0.122,1.0,wind,0.0,40471.0,W_LACKAN,True,0.6
40771-1,4071,PV,52.9,0.0,12.5,1.0,wind,0.0,40771.0,W_MEENTYCAT,True,5.29
40772-2,4071,PV,18.06,0.0,4.2,1.0,wind,0.0,40772.0,W_MEENTYCAT,True,1.806
40773-3,4071,PV,14.0,0.0,3.3,1.0,wind,0.0,40773.0,W_MEENTYCAT,True,1.4
40871-1,4081,PV,4.0,0.0,-0.081,1.0,solar,0.0,40871.0,PV_KERDIFFST,True,0.4
40872-1,4081,PV,4.0,0.0,-0.081,1.0,solar,0.0,40872.0,PV_BODENSTOW,True,0.4
40971-1,4091,PV,82.0,0.0,-0.723,1.0,wind,0.0,40971.0,W_MULREAVY,True,8.2
40972-2,4091,PV,4.25,0.0,-0.086,1.0,wind,0.0,40972.0,W_CROAGHNAME,True,0.425
40973-1,4091,PV,3.6,0.0,-0.073,1.0,wind,0.0,40973.0,W_MEENADREEN,True,0.36
41271-1,4121,PV,60.0,0.0,-15.602,1.0,wind,0.0,41271.0,W_MULGEETH,True,6.0
42073-1,4201,PV,12.0,0.0,-0.244,1.0,solar,0.0,42073.0,PV_BROWNTOWN,True,1.2
42271-1,4221,PV,4.999,0.0,-0.102,1.0,solar,0.0,42271.0,PV_MARTINSTO,True,0.5
42272-1,4221,PV,4.0,0.0,-0.081,1.0,solar,0.0,42272.0,PV_FRIARSPAR,True,0.4
42272-2,4221,PV,2.1,0.0,-0.043,1.0,solar,0.0,42272.0,PV_FRIARSPAR,True,0.21
42273-1,4221,PV,4.0,0.0,-0.081,1.0,solar,0.0,42273.0,PV_KILKEELAN,True,0.4
42273-2,4221,PV,1.35,0.0,-0.027,1.0,solar,0.0,42273.0,PV_KILKEELAN,True,0.135
42672-2,4261,PV,2.44,0.0,-0.05,1.0,wind,0.0,42672.0,W_CURRAGHG,True,0.244
42673-4,4261,PV,3.9,0.0,-0.079,1.0,wind,0.0,42673.0,W_TEMPLEDE,True,0.39
42673-5,4261,PV,0.7,0.0,-0.014,1.0,wind,0.0,42673.0,W_TEMPLEDE,True,0.07
42674-5,4261,PV,2.55,0.0,-0.052,1.0,wind,0.0,42674.0,W_CURRAGHGRA,True,0.255
42675-1,4261,PV,2.55,0.0,-0.052,1.0,wind,0.0,42675.0,W_NENAGH,True,0.255
42676-1,4261,PV,2.55,0.0,-0.052,1.0,wind,0.0,42676.0,W_NENAGH,True,0.255
42677-1,4261,PV,4.0,0.0,-0.081,1.0,solar,0.0,42677.0,PV_LISBRIEN,True,0.4
43671-DW,4361,PV,9.0,0.0,-0.183,1.0,wind,0.0,43671.0,W_KNOCKANEDE,True,0.9
43673-1,4361,PV,4.0,0.0,-0.081,1.0,solar,0.0,43673.0,PV_MAINE,True,0.4
43771-1,4371,PV,28.0,0.0,-4.64,1.0,wind,0.0,43771.0,W_BUNNYCONNE,True,2.8
43774-2,4371,PV,34.15,0.0,0.0,1.0,wind,0.0,43774.0,W_CARROWLEAG,True,3.415
43971-1,4391,PV,50.0,0.0,-12.467,1.0,wind,0.0,43971.0,W_BS_PHILIPS,True,5.0
44736-1,44731,PV,483.0,0.0,14.913,1.0,wind,0.0,44736.0,W_CODLING 1,True,48.3
44737-1,44732,PV,483.0,0.0,14.913,1.0,wind,0.0,44737.0,W_CODLING 2,True,48.3
44738-1,44733,PV,483.0,0.0,14.913,1.0,wind,0.0,44738.0,W_CODLING 3,True,48.3
44806-1,4481,PV,4.0,0.0,-0.081,1.0,solar,0.0,44806.0,PV_PORTLAOIS,True,0.4
44871-1,4481,PV,45.001,0.0,4.765,1.0,wind,0.0,44871.0,W_DOORAY,True,4.5
46771-1,4671,PV,90.0,0.0,-23.867,1.0,wind,0.0,46771.0,W_RAPPAREEHI,True,9.0
46870-1,4681,PV,4.99,0.0,-0.101,1.0,wind,0.0,46870.0,W_CARRONS_1,True,0.499
46873-1,4681,PV,12.5,0.0,-0.254,1.0,wind,0.0,46873.0,W_RATHCAHI,True,1.25
46874-1,4681,PV,15.0,0.0,-0.305,1.0,wind,0.0,46874.0,W_GROUSEL,True,1.5
47071-1,4701,PV,4.0,0.0,-0.081,1.0,solar,0.0,47071.0,PV_LISNAGEER,True,0.4
47072-1,4701,PV,8.0,0.0,-0.162,1.0,solar,0.0,47072.0,PV_CLEGGILL,True,0.8
47073-1,4701,PV,4.99,0.0,-0.101,1.0,wind,0.0,47073.0,W_LISANORE,True,0.499
47871-1,4781,PV,48.0,0.0,-16.0,1.0,wind,0.0,47871.0,W_RATRUSSAN,True,4.8
47872-2,4781,PV,24.8,0.0,0.0,1.0,wind,0.0,47872.0,W_MOUNTAIN_L,True,2.48
47873-3,4781,PV,5.82,0.0,0.0,1.0,wind,0.0,47873.0,W_MOUNTAIN_L,True,0.582
47971-1,4791,PV,95.0,0.0,-20.332,1.0,solar,0.0,47971.0,PV_RATHNASKI,True,9.5
49271-1,4922,PV,296.0,0.20270270270270271,-112.0,1.0,unknown,60.0,49271.0,SOUTHBANK,True,281.0
49451-1,4941,PV,38.75,0.12903225806451613,3.199,1.0,unknown,60.0,49451.0,TEG SHANNONB,True,38.0
49451-2,4941,PV,38.75,0.12903225806451613,3.199,1.0,unknown,60.0,49451.0,TEG SHANNONB,True,38.0
49452-5,4941,PV,38.75,0.12903225806451613,3.199,1.0,unknown,60.0,49452.0,TEG SHANNONB,True,38.0
49452-6,4941,PV,38.75,0.12903225806451613,3.199,1.0,unknown,60.0,49452.0,TEG SHANNONB,True,38.0
49453-3,4941,PV,38.75,0.12903225806451613,3.199,1.0,unknown,60.0,49453.0,TEG SHANNONB,True,38.0
49453-4,4941,PV,38.75,0.12903225806451613,3.199,1.0,unknown,60.0,49453.0,TEG SHANNONB,True,38.0
49454-7,4941,PV,38.75,0.12903225806451613,3.199,1.0,unknown,60.0,49454.0,TEG SHANNONB,True,38.0
49454-8,4941,PV,38.75,0.12903225806451613,3.199,1.0,unknown,60.0,49454.0,TEG SHANNONB,True,38.0
49571-1,4951,PV,21.0,0.0,-0.426,1.0,wind,0.0,49571.0,W_LEITIR_G,True,2.1
49572-1,4951,PV,3.3,0.0,-0.067,1.0,wind,0.0,49572.0,W_INVERIN,True,0.33
49605-2,4961,PV,3.017,0.0,-0.061,1.0,wind,0.0,49605.0,W_HY_SHANKIL,True,0.302
49608-1,4961,PV,22.0,0.0,-0.447,1.0,wind,0.0,49608.0,W_CARRICKALL,True,2.2
49671-1,4961,PV,4.0,0.0,-0.081,1.0,solar,0.0,49671.0,PV_CARRICKAB,True,0.4
49672-2,4961,PV,3.0,0.0,-0.061,1.0,wind,0.0,49672.0,W_MOUNTAIN,True,0.3
49673-1,4961,PV,7.0,0.0,-0.142,1.0,solar,0.0,49673.0,PV_DRUMMAN,True,0.7
49771-1,4971,PV,58.6,0.0,-20.0,1.0,solar,0.0,49771.0,PV_SHANONAGH,True,5.86
49871-1,4981,PV,4.08,0.0,-0.083,1.0,wind,0.0,49871.0,W_TEMPLEHOUS,True,0.408
49971-1,4991,PV,31.5,0.0,10.395,1.0,wind,0.0,49971.0,W_SORNE_HILL,True,3.15
49972-7,4991,PV,2.3,0.0,-0.047,1.0,wind,0.0,49972.0,W_SINGLE_TUR,True,0.23
49973-2,4991,PV,7.4,0.0,-0.15,1.0,wind,0.0,49973.0,W_SORNE_HILL,True,0.74
49974-6,4991,PV,4.25,0.0,-0.086,1.0,wind,0.0,49974.0,W_THREETR,True,0.425
49975-4,4991,PV,4.2,0.0,-0.085,1.0,wind,0.0,49975.0,W_MEENKEER,True,0.42
49976-3,4991,PV,9.2,0.0,-0.187,1.0,wind,0.0,49976.0,W_FLUGHLAND,True,0.92
49977-1,4991,PV,0.6,0.0,-0.012,1.0,wind,0.0,49977.0,W_GLACKMORE_,True,0.06
49978-2,4991,PV,1.4,0.0,-0.028,1.0,wind,0.0,49978.0,W_GLACKMORE_,True,0.14
49979-3,4991,PV,0.3,0.0,-0.006,1.0,wind,0.0,49979.0,W_GLACKMORE_,True,0.03
49992-1,4991,PV,2.1,0.0,-0.043,1.0,wind,0.0,49992.0,W_CORVIN,True,0.21
50024-1,5001,PV,4.0,0.0,-0.081,1.0,solar,0.0,50024.0,PV_BALLYCRIS,True,0.4
50071-1,5001,PV,7.65,0.0,-0.155,1.0,wind,0.0,50071.0,W_SONNAGH,True,0.765
50073-1,5001,PV,4.0,0.0,-0.081,1.0,solar,0.0,50073.0,PV_ARDNADOMA,True,0.4
50573-3,5071,PV,81.0,0.48148148148148145,16.286,1.0,unknown,60.0,50573.0,SEAL_ROCK,True,70.0
50574-4,5051,PV,81.0,0.48148148148148145,16.286,1.0,unknown,60.0,50574.0,SEAL_ROCK,True,70.0
50871-1,5081,PV,105.0,0.0,-35.0,1.0,wind,0.0,50871.0,W_STONESTOWN,True,10.5
51475-1,5140,PV,48.0,0.5625,-10.0,1.0,unknown,60.0,51475.0,TEG TARB 5,True,38.0
51476-1,5140,PV,48.0,0.5625,-10.0,1.0,unknown,60.0,51476.0,TEG TARB 6,True,38.0
51477-1,5140,PV,48.0,0.5625,-10.0,1.0,unknown,60.0,51477.0,TEG TARB 7,True,38.0
51478-1,5142,PV,296.0,0.20270270270270271,-95.928,1.0,unknown,60.0,51478.0,TARBG5,True,281.0
51771-CT,5172,PV,262.0,0.5916030534351145,29.677,1.0,unknown,60.0,51771.0,TYNAGH,True,262.0
51772-ST,5172,PV,142.0,0.7816901408450704,19.716,1.0,unknown,60.0,51772.0,TYNAGH,True,142.0
51871-1,5181,PV,4.95,0.0,-0.101,1.0,solar,0.0,51871.0,PV_SHANAGRAI,True,0.495
51971-1,51911,PV,91.2,0.0,-22.171,1.0,wind,0.0,51971.0,W_CROAGHONAG,True,9.12
51972-1,51911,PV,48.0,0.0,-13.386,1.0,wind,0.0,51972.0,W_CROAGHONAG,True,4.8
52071-1,5202,Slack,73.0,-1.0,-1.696,1.0,unknown,60.0,52071.0,TURLG1,True,0.784
52072-2,5202,PV,73.0,-1.0,-1.682,1.0,unknown,60.0,52072.0,TURLG2,True,0.824
52073-3,5202,PV,73.0,-1.0,-1.696,1.0,unknown,60.0,52073.0,TURLG3,True,0.784
52074-4,5202,PV,73.0,-1.0,-1.682,1.0,unknown,60.0,52074.0,TURLG4,True,0.824
52171-1,5211,PV,70.0,0.0,-23.0,1.0,solar,0.0,52171.0,PV_TIMAHOE N,True,7.0
52271-1,5221,PV,12.6,0.0,-0.256,1.0,wind,0.0,52271.0,W_MOANMORE,True,1.26
52476-1,5241,PV,52.3,0.022944550669216062,-5.159,1.0,unknown,60.0,52476.0,TAW_PEAK,True,50.0
52477-1,5251,PV,52.3,0.022944550669216062,-5.159,1.0,unknown,60.0,52477.0,TAW_PEAK,True,50.0
52671-1,5261,PV,1.65,0.0,-0.034,1.0,wind,0.0,52671.0,W_BEALEHI,True,0.165
52672-2,5261,PV,1.3,0.0,-0.026,1.0,wind,0.0,52672.0,W_BEALEHI,True,0.13
52673-2,5261,PV,7.5,0.0,-0.152,1.0,wind,0.0,52673.0,W_TOURNAFU,True,0.75
52675-1,52610,PV,6.6,0.0,-0.134,1.0,wind,0.0,52675.0,W_KNOCKAWA,True,0.66
52675-4,52610,PV,22.5,0.0,-0.457,1.0,wind,0.0,52675.0,W_KNOCKAWA,True,2.25
52676-3,52610,PV,17.2,0.0,-0.349,1.0,wind,0.0,52676.0,W_TOURNAFU,True,1.72
52677-2,5261,PV,2.55,0.0,-0.052,1.0,wind,0.0,52677.0,W_BEALE_HILL,True,0.255
52678-1,5261,PV,4.0,0.0,-0.081,1.0,solar,0.0,52678.0,PV_SHANACOOL,True,0.4
52700-1,5271,PV,36.9,0.0,0.328,1.0,wind,0.0,52700.0,W_GARRACUMME,True,3.69
52771-1,5274,PV,49.08,0.0,-1.432,1.0,wind,0.0,52771.0,W_CAPPAGH_WH,True,4.908
52773-1,5274,PV,33.0,0.0,0.0,1.0,wind,0.0,52773.0,W_GLENOUGH,True,3.3
52778-5,5271,PV,9.0,0.0,-0.183,1.0,wind,0.0,52778.0,W_HOLYFORD,True,0.9
52871-1,5281,PV,15.0,0.0,-0.305,1.0,wind,0.0,52871.0,W_TURSILLA,True,1.5
52872-2,5281,PV,6.8,0.0,-0.138,1.0,wind,0.0,52872.0,W_TURSILLA,True,0.68
52873-3,5281,PV,3.96,0.0,-0.08,1.0,wind,0.0,52873.0,W_BEENAGEE,True,0.396
52874-1,5281,PV,9.9,0.0,-0.201,1.0,solar,0.0,52874.0,PV_BALLYENAG,True,0.99
52875-5,5281,PV,5.1,0.0,-0.104,1.0,wind,0.0,52875.0,W_MOUNTEA,True,0.51
52876-6,5281,PV,1.7,0.0,-0.035,1.0,wind,0.0,52876.0,W_MOUNTEA,True,0.17
52878-1,5281,PV,15.0,0.0,-0.305,1.0,wind,0.0,52878.0,W_BALLINCOLL,True,1.5
52879-1,5281,PV,4.0,0.0,-0.081,1.0,solar,0.0,52879.0,PV_DROMROE,True,0.4
52971-1,5291,PV,50.0,0.0,-17.0,1.0,solar,0.0,52971.0,PV_TULLABEG,True,5.0
52972-1,5291,PV,105.0,0.0,-35.0,1.0,solar,0.0,52972.0,PV TULLABEG,True,10.5
53205-1,5321,PV,4.0,0.0,-0.081,1.0,solar,0.0,53205.0,PV_MUINAGH S,True,0.4
53205-2,5321,PV,1.8,0.0,-0.037,1.0,solar,0.0,53205.0,PV_MUINAGH S,True,0.18
53271-1,5321,PV,4.0,0.0,-0.081,1.0,solar,0.0,53271.0,PV_LEHINCH,True,0.4
53272-1,5321,PV,14.0,0.0,-0.284,1.0,solar,0.0,53272.0,PV_BALLYBOUG,True,1.4
53404-1,5341,PV,4.99,0.0,-0.101,1.0,unknown,60.0,53404.0,TONROE,True,0.499
53471-1,5341,PV,5.94,0.0,-0.121,1.0,wind,0.0,53471.0,W_LARGANH,True,0.594
53472-1,5341,PV,3.6,0.0,-0.073,1.0,wind,0.0,53472.0,W_ROOSKY,True,0.36
53473-1,5341,PV,2.5,0.0,-0.051,1.0,wind,0.0,53473.0,W_GRADYJOINE,True,0.25
53571-1,5351,PV,66.56,0.0,-11.297,1.0,solar,0.0,53571.0,PV_TIMONEY,True,6.656
53571-2,5351,PV,90.0,0.0,-15.276,1.0,solar,0.0,53571.0,PV_TIMONEY,True,9.0
53671-1,5361,PV,5.0,0.0,-0.102,1.0,wind,0.0,53671.0,W_CROCKAHE,True,0.5
