name,bus,control,p_nom,p_min_pu,p_set,q_set,sign,carrier,marginal_cost,psse_bus,psse_bus_name,aggregated
53673-3,5361,PV,14.0,0.0,1.4,-0.284,1.0,wind,0.0,53673.0,W_BEAMHIL,True
53674-4,5361,PV,9.99,0.0,0.999,-0.203,1.0,wind,0.0,53674.0,W_DRUMLOUG,True
53871-1,5381,PV,3.0,0.0,0.3,-0.061,1.0,wind,0.0,53871.0,W_SLIEVERA,True
53871-2,5381,PV,1.6,0.0,0.16,-0.032,1.0,wind,0.0,53871.0,W_SLIEVERA,True
53872-1,5381,PV,4.0,0.0,0.4,-0.081,1.0,solar,0.0,53872.0,PV_BALLINALA,True
54471-1,5441,PV,4.25,0.0,0.425,-0.086,1.0,wind,0.0,54471.0,W_RAHORA,True
54472-1,5441,PV,6.0,0.0,0.6,-0.122,1.0,wind,0.0,54472.0,W_BALLYMAR,True
54473-1,5441,PV,3.99,0.0,0.399,-0.081,1.0,solar,0.0,54473.0,PV_CURRAGHMA,True
54474-1,5441,PV,6.0,0.0,0.6,-0.122,1.0,solar,0.0,54474.0,PV_FARRANMAC,True
54571-1,5451,PV,95.0,0.0,9.5,-8.071,1.0,solar,0.0,54571.0,PV_ROSSPILE,True
54630-1,54630,PV,500.0,-1.0,300.0,-325.0,1.0,unknown,60.0,54630.0,EASTWEST,False
55071-1,5501,PV,11.9,0.0,1.19,-0.242,1.0,wind,0.0,55071.0,W_CARNSORE,True
55072-2,5501,PV,20.25,0.0,2.025,-0.411,1.0,wind,0.0,55072.0,W_RICHFIEL,True
55073-3,5501,PV,6.75,0.0,0.675,-0.137,1.0,wind,0.0,55073.0,W_RICHFIEL,True
55074-1,5501,PV,7.98,0.0,0.798,-0.162,1.0,solar,0.0,55074.0,PV_BLUSHEENS,True
55076-1,5501,PV,4.95,0.0,0.495,-0.101,1.0,solar,0.0,55076.0,PV_DAVIDSTOW,True
66095-1,66094,PV,58.0,0.0,5.8,5.229,1.0,wind,0.0,66095.0,W_SLIABH_BAW,True
66171-2,66123,PV,160.0,0.0,16.0,-7.48,1.0,wind,0.0,66171.0,W_ORIEL,True
66171-OS,66123,PV,210.0,0.0,21.0,-9.817,1.0,wind,0.0,66171.0,W_ORIEL,True
67025-1,14013,PV,89.0,0.0,8.9,-16.12,1.0,wind,0.0,67025.0,W_OWENINEY_P,True
67026-2,14013,PV,83.0,0.0,8.3,-16.12,1.0,wind,0.0,67026.0,W_OWENINEY_P,True
67030-1,1251,PV,36.98,0.0,3.698,1.079,1.0,wind,0.0,67030.0,W_BOOLYNAG_P,True
67031-1,1881,PV,10.0,0.0,1.0,-0.203,1.0,wind,0.0,67031.0,W_CASTLEPO_P,True
67031-2,1881,PV,24.0,0.0,2.4,-0.487,1.0,wind,0.0,67031.0,W_CASTLEPO_P,True
67033-1,1401,PV,32.9,0.0,3.29,-0.668,1.0,wind,0.0,67033.0,W_SHESKIN,True
67034-1,6201,PV,114.2,0.0,11.42,-38.0,1.0,wind,0.0,67034.0,W_GROUSEMOUN,True
67044-1,3891,PV,54.3,0.0,5.43,-5.871,1.0,wind,0.0,67044.0,W_CARRIGDANG,True
67044-2,3891,PV,13.6,0.0,1.36,-1.471,1.0,wind,0.0,67044.0,W_CARRIGDANG,True
67045-1,1121,PV,35.2,0.0,3.52,-0.715,1.0,wind,0.0,67045.0,W_RAHEENLE_P,True
67058-1,2111,PV,108.0,0.0,10.8,-33.0,1.0,wind,0.0,67058.0,W_SEECON_PH1,True
67059-1,5241,PV,19.2,0.0,1.92,-0.39,1.0,wind,0.0,67059.0,W_BS_KILLALA,True
67062-1,20900,PV,91.2,0.0,9.12,30.0,1.0,wind,0.0,67062.0,W_BUFFY,True
67062-2,20900,PV,18.0,0.0,1.8,0.0,1.0,wind,0.0,67062.0,W_BUFFY,True
67066-1,2401,PV,79.2,0.0,7.92,26.0,1.0,wind,0.0,67066.0,W_MOUNTLUC_P,True
67069-1,2391,PV,36.0,0.0,3.6,-12.0,1.0,wind,0.0,67069.0,W_KILLHILL_P,True
67071-5,14016,PV,50.0,0.0,5.0,-10.478,1.0,wind,0.0,67071.0,W_OWENINEY_3,True
67073-1,1251,PV,24.0,0.0,2.4,-0.487,1.0,wind,0.0,67073.0,W_SORRELL IS,True
67073-2,1251,PV,8.0,0.0,0.8,-0.162,1.0,wind,0.0,67073.0,W_SORRELL IS,True
67083-1,1651,PV,13.8,0.0,1.38,-5.0,1.0,wind,0.0,67083.0,W_CLAHANE_PH,True
67084-1,3621,PV,39.6,0.0,3.96,-1.133,1.0,wind,0.0,67084.0,W_BRUCKANA,True
67144-1,3561,PV,33.1,0.0,3.31,-0.672,1.0,wind,0.0,67144.0,W_COOLBERRIN,True
67213-1,5301,PV,11.5,0.0,1.15,-0.234,1.0,wind,0.0,67213.0,W_AN_CNOC,True
68087-1,4981,PV,7.65,0.0,0.765,-0.155,1.0,wind,0.0,68087.0,W_CARRICKEEN,True
68092-1,2111,PV,66.0,0.0,6.6,-21.03,1.0,wind,0.0,68092.0,W_UGGOOL_PH1,True
68093-1,1881,PV,4.7,0.0,0.47,-0.095,1.0,wind,0.0,68093.0,W_KILMEEDY_P,True
68094-1,4951,PV,13.8,0.0,1.38,-0.28,1.0,wind,0.0,68094.0,W_LEITIR_PH1,True
68095-1,68090,PV,34.0,0.0,3.4,10.0,1.0,wind,0.0,68095.0,W_KNOCKNAMON,True
68096-1,66096,PV,84.0,0.0,8.4,-7.658,1.0,wind,0.0,68096.0,W_UPPERCHURC,True
68101-1,4981,PV,6.0,0.0,0.6,-0.122,1.0,wind,0.0,68101.0,W_FAUGHA_PH1,True
68104-1,1121,PV,6.0,0.0,0.6,-0.122,1.0,solar,0.0,68104.0,PV_KNOCKADOS,True
68108-1,4951,PV,8.0,0.0,0.8,-0.162,1.0,wind,0.0,68108.0,W_LEALET_PH1,True
68115-1,1881,PV,4.45,0.0,0.445,-0.09,1.0,wind,0.0,68115.0,W_RATHNACALL,True
68123-1,1881,PV,4.45,0.0,0.445,-0.09,1.0,wind,0.0,68123.0,W_BOOLARD,True
68128-1,5221,PV,4.6,0.0,0.46,-0.093,1.0,wind,0.0,68128.0,W_CARROWNA_P,True
68131-1,5301,PV,13.8,0.0,1.38,-0.28,1.0,wind,0.0,68131.0,W_BALLYBEAGH,True
68134-1,1461,PV,32.4,0.0,3.24,-0.658,1.0,wind,0.0,68134.0,W_BARRANAF_P,True
68136-1,3101,PV,35.95,0.0,3.595,-0.73,1.0,wind,0.0,68136.0,W_MONAINCH_P,True
68143-1,1401,PV,2.55,0.0,0.255,-0.052,1.0,wind,0.0,68143.0,W_BUNNAHOW_P,True
68145-2,2161,PV,8.0,0.0,0.8,-0.162,1.0,solar,0.0,68145.0,PV_BOOLABRI_,True
68148-1,1251,PV,6.0,0.0,0.6,-0.122,1.0,wind,0.0,68148.0,W_CAHERMUR_P,True
68154-1,5301,PV,4.6,0.0,0.46,-0.093,1.0,wind,0.0,68154.0,W_GLENGOOL_P,True
68157-1,5301,PV,9.6,0.0,0.96,-0.195,1.0,wind,0.0,68157.0,W_HOLMES_H_P,True
68158-1,5301,PV,2.3,0.0,0.23,-0.047,1.0,wind,0.0,68158.0,W_GURTEEN_PH,True
68165-1,3461,PV,18.0,0.0,1.8,-0.366,1.0,wind,0.0,68165.0,W_KILPADDOGE,True
68175-1,3821,PV,23.06,0.0,2.306,-0.468,1.0,wind,0.0,68175.0,W_CREGG,True
68181-1,5274,PV,33.0,0.0,3.3,-0.963,1.0,wind,0.0,68181.0,W_GLENCARB_P,True
68190-1,2141,PV,4.99,0.0,0.499,-0.101,1.0,wind,0.0,68190.0,W_PV_BALLYCU,True
68190-2,2141,PV,3.99,0.0,0.399,-0.081,1.0,wind,0.0,68190.0,W_PV_BALLYCU,True
68195-1,5361,PV,4.0,0.0,0.4,-0.081,1.0,wind,0.0,68195.0,W_COOLY_PH1,True
68204-1,3581,PV,20.0,0.0,2.0,-0.406,1.0,wind,0.0,68204.0,W_LETTERGU_P,True
68209-1,1121,PV,18.0,0.0,1.8,-0.366,1.0,wind,0.0,68209.0,W_BALLYCUM_P,True
68219-1,5261,PV,4.5,0.0,0.45,-0.091,1.0,wind,0.0,68219.0,W_CURRAGHD_P,True
68222-1,1281,PV,17.5,0.0,1.75,-0.355,1.0,wind,0.0,68222.0,W_BALLYBANE,True
68223-1,1341,PV,0.5,0.0,0.05,-0.01,1.0,wind,0.0,68223.0,W_ANARGET_PH,True
68224-1,1881,PV,18.3,0.0,1.83,-0.372,1.0,wind,0.0,68224.0,W_KNOCKNATAL,True
68233-1,5261,PV,4.6,0.0,0.46,-0.093,1.0,wind,0.0,68233.0,W_GORTNACLOG,True
68233-2,5261,PV,4.4,0.0,0.44,-0.089,1.0,wind,0.0,68233.0,W_GORTNACLOG,True
68240-1,3821,PV,2.638,0.0,0.264,-0.054,1.0,wind,0.0,68240.0,W_TULLYNAM_P,True
68241-1,2181,PV,2.3,0.0,0.23,-0.047,1.0,wind,0.0,68241.0,W_DUNMORE_PH,True
68244-1,1341,PV,1.9,0.0,0.19,-0.039,1.0,wind,0.0,68244.0,W_MEENACHU_P,True
68247-1,14010,PV,33.9,0.0,3.39,-0.688,1.0,wind,0.0,68247.0,W_CORVODERRY,True
68254-1,4371,PV,2.65,0.0,0.265,-0.054,1.0,wind,0.0,68254.0,W_CARROWLE_P,True
68260-1,1571,PV,17.96,0.0,1.796,-0.365,1.0,wind,0.0,68260.0,W_CRONALAG_P,True
68262-1,3251,PV,25.3,0.0,2.53,-0.514,1.0,wind,0.0,68262.0,W_STACK_MOUN,True
68265-1,3821,PV,9.0,0.0,0.9,-0.183,1.0,wind,0.0,68265.0,W_TEEVURCH_P,True
68267-1,1251,PV,4.99,0.0,0.499,-0.101,1.0,wind,0.0,68267.0,W_KILTUMPER,True
68268-1,1341,PV,4.2,0.0,0.42,-0.085,1.0,wind,0.0,68268.0,W_KILLYBEGS,True
68269-1,1341,PV,20.0,0.0,2.0,-0.406,1.0,wind,0.0,68269.0,W_CLOGHERA_P,True
68269-2,1341,PV,3.6,0.0,0.36,-0.073,1.0,wind,0.0,68269.0,W_CLOGHERA_P,True
68272-1,1311,PV,89.85,0.0,8.985,-33.281,1.0,wind,0.0,68272.0,W_CORDAL_PH2,True
68282-1,1281,PV,5.82,0.0,0.582,-0.118,1.0,wind,0.0,68282.0,W_KILVINAN_P,True
68284-1,5361,PV,6.9,0.0,0.69,-0.14,1.0,wind,0.0,68284.0,W_BEAMHILL_P,True
68285-1,4481,PV,9.2,0.0,0.92,-0.187,1.0,wind,0.0,68285.0,W_LISDOWNE_P,True
68294-1,3821,PV,11.5,0.0,1.15,-0.234,1.0,wind,0.0,68294.0,W_RARAGH_PH2,True
68297-1,6201,PV,42.64,0.0,4.264,1.244,1.0,wind,0.0,68297.0,W_CLEANRATH,True
68303-1,1881,PV,4.799,0.0,0.48,-0.097,1.0,wind,0.0,68303.0,W_KILBEREH_P,True
68306-1,36411,PV,9.762,0.0,0.976,-0.198,1.0,wind,0.0,68306.0,W_BALLYCADDA,True
68307-1,36411,PV,3.95,0.0,0.395,-0.08,1.0,wind,0.0,68307.0,W_KNOCKNALOU,True
68308-1,4091,PV,5.4,0.0,0.54,-0.158,1.0,wind,0.0,68308.0,W_MEENAD_S_P,True
68311-1,5221,PV,13.8,0.0,1.38,-0.28,1.0,wind,0.0,68311.0,W_TULLABRA_P,True
68312-1,4371,PV,12.5,0.0,1.25,-0.254,1.0,wind,0.0,68312.0,W_BLACKLOU_P,True
68323-1,36411,PV,0.6,0.0,0.06,-0.012,1.0,wind,0.0,68323.0,W_BALLYDUF_P,True
68402-1,5191,PV,29.9,0.0,2.99,0.872,1.0,wind,0.0,68402.0,W_MULLY GRAF,True
68404-1,2101,PV,16.1,0.0,1.61,-0.327,1.0,wind,0.0,68404.0,W_GROVE HILL,True
68407-1,1341,PV,9.4,0.0,0.94,-0.191,1.0,wind,0.0,68407.0,W_CORKEMOR_P,True
68408-1,5441,PV,8.28,0.0,0.828,-0.168,1.0,wind,0.0,68408.0,W_BALLYMAR_P,True
68410-1,5271,PV,13.18,0.0,1.318,-0.268,1.0,wind,0.0,68410.0,W_CAPPAGHW_P,True
69197-1,17010,PV,17.5,0.0,1.75,-0.355,1.0,wind,0.0,69197.0,W_ACRES,True
69335-1,6931,PV,20.0,0.0,2.0,0.0,1.0,wind,0.0,69335.0,W_WOODHOUS_P,True
70091-SN,70010,PV,13.5,0.0,1.35,-0.274,1.0,wind,0.0,70091.0,WIND_SNU,True
70093-S1,70010,PV,27.0,0.0,2.7,-0.548,1.0,wind,0.0,70093.0,WIND_RUS,True
70094-S2,70010,PV,27.0,0.0,2.7,-0.548,1.0,wind,0.0,70094.0,WIND_RUS,True
70095-MM,70010,PV,15.0,0.0,1.5,-0.305,1.0,wind,0.0,70095.0,WIND_MM,True
70390-CR,70311,PV,1.7,0.0,0.17,-0.035,1.0,solar,0.0,70390.0,PV_RENEW_AN,True
70390-DP,70311,PV,7.052,0.0,0.705,-0.143,1.0,solar,0.0,70390.0,PV_RENEW_AN,True
70390-DR,70311,PV,25.0,0.0,2.5,-0.508,1.0,solar,0.0,70390.0,PV_RENEW_AN,True
70390-SR,70311,PV,20.0,0.0,2.0,-0.406,1.0,solar,0.0,70390.0,PV_RENEW_AN,True
70394-MF,70311,PV,7.62,0.0,0.762,-0.155,1.0,solar,0.0,70394.0,PV_MILLAR FA,True
70507-7,70510,PV,55.0,0.14545454545454545,55.0,3.02,1.0,unknown,60.0,70507.0,BAFDG7,True
70508-8,70510,PV,55.0,0.14545454545454545,55.0,3.02,1.0,unknown,60.0,70508.0,BAFDG8,True
70513-A,70520,PV,157.0,0.43312101910828027,157.0,19.958,1.0,unknown,60.0,70513.0,BAFD_GA,True
70514-B,70520,PV,157.0,0.43312101910828027,157.0,19.958,1.0,unknown,60.0,70514.0,BAFD_GB,True
70515-C,70520,PV,173.0,0.27167630057803466,173.0,23.44,1.0,unknown,60.0,70515.0,BAFD_GC,True
70516-D,70510,PV,97.0,0.6701030927835051,97.0,17.767,1.0,unknown,60.0,70516.0,BAFD_GD,True
71037-EL,71011,PV,23.0,0.0,2.3,-0.467,1.0,wind,0.0,71037.0,WIND_ELG,True
71038-RS,71011,PV,21.15,0.0,2.115,-0.429,1.0,wind,0.0,71038.0,WIND_RSHERRY,True
71080-MN,71011,PV,4.6,0.0,0.46,-0.093,1.0,unknown,60.0,71080.0,BAME3_DU,True
71090-WR,71011,PV,4.6,0.0,0.46,-0.093,1.0,unknown,60.0,71090.0,BIO_BAME,True
71091-CG,71011,PV,6.0,0.0,0.6,-0.122,1.0,wind,0.0,71091.0,WIND_COR,True
71093-BR,71011,PV,6.0,0.0,0.6,-0.122,1.0,solar,0.0,71093.0,PV_BALLYGARV,True
73501-BR,73500,PV,47.5,0.0,4.75,0.7,1.0,wind,0.0,73501.0,WIND_BRO,True
73530-CE,73510,PV,34.0,0.0,3.4,-0.69,1.0,unknown,60.0,73530.0,GARVAGH NI,True
73530-CH,73510,PV,47.3,0.0,4.73,-0.96,1.0,unknown,60.0,73530.0,GARVAGH NI,True
73530-EN,73510,PV,39.9,0.0,3.99,-0.81,1.0,unknown,60.0,73530.0,GARVAGH NI,True
73530-SN,73510,PV,16.1,0.0,1.61,-0.327,1.0,unknown,60.0,73530.0,GARVAGH NI,True
74091-CH,74011,PV,13.8,0.0,1.38,-0.28,1.0,wind,0.0,74091.0,WIND_CNH,True
75092-GR,75010,PV,25.0,0.0,2.5,-0.508,1.0,wind,0.0,75092.0,WIND_GRU,True
75093-GA,75010,PV,15.0,0.0,1.5,-0.305,1.0,wind,0.0,75093.0,WIND_GAR,True
75094-DM,75010,PV,21.0,0.0,2.1,-0.426,1.0,wind,0.0,75094.0,WIND_DNM,True
75095-DB,75010,PV,42.0,0.0,4.2,-0.853,1.0,wind,0.0,75095.0,WIND_DUN,True
75515-ST,75510,PV,165.0,0.6060606060606061,165.0,0.655,1.0,unknown,60.0,75515.0,GEN_COOL,True
75516-GT,75520,PV,253.0,0.6324110671936759,253.0,29.702,1.0,unknown,60.0,75516.0,GEN_COOL,True
75590-MB,75510,PV,12.0,0.0,1.2,-0.244,1.0,unknown,60.0,75590.0,RENEW_CO,True
75630-AU,75610,PV,37.2,0.0,3.72,-0.755,1.0,gas,90.0,75630.0,AUGT,True
75830-BQ,75810,PV,4.98,0.0,0.498,-0.101,1.0,unknown,60.0,75830.0,CREA3,True
77090-MN,77010,PV,2.6,0.0,0.26,-0.053,1.0,unknown,60.0,77090.0,RENEW_DR,True
77231-CM,77211,PV,42.0,0.0,4.2,-0.853,1.0,unknown,60.0,77231.0,CURR_WF,True
77232-PT,77212,PV,51.6,0.0,5.16,-1.048,1.0,wind,0.0,77232.0,WIND_PT,True
77291-CA,77210,PV,25.0,0.0,2.5,-0.508,1.0,wind,0.0,77291.0,WIND_CAST,True
77292-CO,77210,PV,36.0,0.0,3.6,-0.731,1.0,wind,0.0,77292.0,WIND_CORN,True
77294-SG,77210,PV,6.9,0.0,0.69,-0.14,1.0,wind,0.0,77294.0,WIND_SLIEVEG,True
77591-CR,77511,PV,17.5,0.0,1.75,-0.355,1.0,wind,0.0,77591.0,WIND_CRO,True
78590-LI,78511,PV,2.3,0.0,0.23,-0.047,1.0,unknown,60.0,78590.0,RENEW_ED,True
79091-CA,79010,PV,16.9,0.0,1.69,-0.343,1.0,wind,0.0,79091.0,WIND_CAL,True
79094-OM,79010,PV,15.0,0.0,1.5,-0.305,1.0,unknown,60.0,79094.0,ORA MORE,True
79530-CB,79510,PV,13.8,0.0,1.38,0.0,1.0,unknown,60.0,79530.0,CAM,True
79530-DS,79510,PV,37.2,0.0,3.72,0.0,1.0,unknown,60.0,79530.0,CAM,True
79530-RH,79510,PV,30.1,0.0,3.01,0.0,1.0,unknown,60.0,79530.0,CAM,True
80700-SS,80710,PV,16.1,0.0,1.61,-0.327,1.0,wind,0.0,80700.0,WIND_SHA,True
80701-CV,80710,PV,7.5,0.0,0.75,-0.152,1.0,wind,0.0,80701.0,WIND_CRO,True
80702-TG,80710,PV,11.0,0.0,1.1,-0.223,1.0,wind,0.0,80702.0,WIND_TEI,True
80790-MM,80710,PV,21.6,0.0,2.16,-0.439,1.0,unknown,60.0,80790.0,RENEW_GO,True
80797-S2,80710,PV,18.8,0.0,1.88,-0.268,1.0,wind,0.0,80797.0,WIND_DIV2,True
80798-AL,80710,PV,14.1,0.0,1.41,-0.201,1.0,wind,0.0,80798.0,WIND_ALM,True
81530-CG,81510,PV,23.1,0.0,2.31,-0.469,1.0,solar,0.0,81530.0,PV_KELL_WIND,True
81831-EL,81810,PV,15.0,0.0,1.5,-0.305,1.0,unknown,60.0,81831.0,EGLISH,True
81832-CA,81810,PV,20.7,0.0,2.07,-0.42,1.0,wind,0.0,81832.0,WIND_CAR,True
81833-BH,81810,PV,24.0,0.0,2.4,-1.261,1.0,wind,0.0,81833.0,WIND_KILL,True
81834-BC,81810,PV,29.0,0.0,2.9,-1.261,1.0,wind,0.0,81834.0,WIND_KILL,True
82003-3,82020,PV,42.0,0.3333333333333333,20.0,-2.0,1.0,unknown,60.0,82003.0,GEN_KILR,True
82004-4,82020,PV,42.0,0.3333333333333333,20.0,-2.0,1.0,unknown,60.0,82004.0,GEN_KILR,True
82006-6,82020,PV,350.0,0.34285714285714286,250.0,-54.787,1.0,gas,90.0,82006.0,KIL_OCGT6,True
82007-7,82020,PV,350.0,0.34285714285714286,250.0,-54.787,1.0,gas,90.0,82007.0,KIL_OCGT7,True
83091-EH,83011,PV,5.0,0.0,0.5,-0.102,1.0,wind,0.0,83091.0,WIND_EH&,True
83091-WB,83011,PV,10.0,0.0,1.0,-0.203,1.0,wind,0.0,83091.0,WIND_EH&,True
83092-BK,83011,PV,16.1,0.0,1.61,-0.327,1.0,unknown,60.0,83092.0,BALYKEEL,True
83591-A1,83510,PV,26.0,0.0,2.6,-0.528,1.0,wind,0.0,83591.0,WIND_ALT,True
83592-A2,83510,PV,11.7,0.0,1.17,-0.238,1.0,wind,0.0,83592.0,WIND_ALT,True
84095-BA,84011,PV,16.95,0.0,1.695,-0.344,1.0,solar,0.0,84095.0,PV_BALIN ROA,True
84096-LR,84011,PV,21.2,0.0,2.12,-0.43,1.0,solar,0.0,84096.0,PV_LOUGH ROA,True
84097-MR,84011,PV,20.7,0.0,2.07,-0.42,1.0,solar,0.0,84097.0,PV_MAG ROAD,True
84491-CU,84412,PV,15.0,0.0,1.5,-0.305,1.0,wind,0.0,84491.0,WIND_CUR,True
84590-CL,84511,PV,9.2,0.0,0.92,-0.187,1.0,unknown,60.0,84590.0,RENEW_LO,True
85590-GR,85510,PV,11.75,0.0,1.175,-0.239,1.0,unknown,60.0,85590.0,RENEW_MA,True
85590-SE,85510,PV,14.1,0.0,1.41,-0.286,1.0,unknown,60.0,85590.0,RENEW_MA,True
85590-SX,85510,PV,7.05,0.0,0.705,-0.143,1.0,unknown,60.0,85590.0,RENEW_MA,True
85590-TI,85510,PV,34.5,0.0,3.45,-0.701,1.0,unknown,60.0,85590.0,RENEW_MA,True
85591-CH,85510,PV,18.4,0.0,1.84,-0.374,1.0,wind,0.0,85591.0,WIND_CHU,True
85592-CR,85510,PV,32.2,0.0,3.22,-0.654,1.0,wind,0.0,85592.0,WIND_CRI,True
85593-TH,85510,PV,20.0,0.0,2.0,-0.406,1.0,wind,0.0,85593.0,WIND_THO,True
86332-BY,86312,PV,4.99,0.0,0.499,-0.101,1.0,solar,0.0,86332.0,PV_RENEW_NAR,True
86590-CH,86512,PV,16.0,0.0,1.6,-0.325,1.0,unknown,60.0,86590.0,RENEW_NE,True
87591-T1,87510,PV,19.5,0.0,1.95,-0.396,1.0,wind,0.0,87591.0,WIND_TAP,True
87591-T2,87510,PV,9.0,0.0,0.9,-0.183,1.0,wind,0.0,87591.0,WIND_TAP,True
87592-HH,87510,PV,20.0,0.0,2.0,-0.406,1.0,wind,0.0,87592.0,WIND_HUN,True
87593-B1,87510,PV,5.0,0.0,0.5,-0.102,1.0,wind,0.0,87593.0,WIND_BES,True
87593-B2,87510,PV,9.0,0.0,0.9,-0.183,1.0,wind,0.0,87593.0,WIND_BES,True
87594-LE,87510,PV,13.2,0.0,1.32,-0.268,1.0,wind,0.0,87594.0,WIND_LEN,True
87596-SC,87510,PV,20.0,0.0,2.0,-0.406,1.0,wind,0.0,87596.0,WIND_SCR,True
87991-BR,87900,PV,29.81,0.0,2.981,-0.605,1.0,solar,0.0,87991.0,PV_BANN ROAD,True
87992-AV,87900,PV,18.0,0.0,1.8,-0.366,1.0,wind,0.0,87992.0,WIND_ALVN,True
87993-G1,87900,PV,9.2,0.0,0.92,-0.187,1.0,wind,0.0,87993.0,WIND_GLEN,True
87994-LM,87900,PV,27.6,0.0,2.76,-0.56,1.0,wind,0.0,87994.0,WIND_LM,True
87995-FR,87900,PV,5.209,0.0,0.521,-0.106,1.0,solar,0.0,87995.0,PV_FIN ROAD,True
87996-CE,87900,PV,21.5,0.0,2.15,-0.6,1.0,wind,0.0,87996.0,WIND_CORKEY,True
89202-S2,89210,PV,27.6,0.0,2.76,-9.07,1.0,wind,0.0,89202.0,WIND_SKR,True
89231-S1,89210,PV,27.6,0.0,2.76,-9.07,1.0,unknown,60.0,89231.0,GLEN_ALT,True
89231-SM,89210,PV,18.4,0.0,1.84,-6.05,1.0,unknown,60.0,89231.0,GLEN_ALT,True
89591-O1,89510,PV,5.5,0.0,0.55,-0.112,1.0,wind,0.0,89591.0,WIND_OWE,True
89591-O2,89510,PV,5.1,0.0,0.51,-0.104,1.0,wind,0.0,89591.0,WIND_OWE,True
89592-BM,89510,PV,9.0,0.0,0.9,-0.183,1.0,wind,0.0,89592.0,WIND_BIN,True
89593-LH,89510,PV,8.5,0.0,0.85,-0.173,1.0,wind,0.0,89593.0,WIND_LHI,True
90231-CC,90210,PV,13.8,0.0,1.38,-0.28,1.0,wind,0.0,90231.0,WIND_CRE,True
90232-CD,90210,PV,12.5,0.0,1.25,-0.254,1.0,wind,0.0,90232.0,WIND_CDU,True
90233-GO,90210,PV,15.0,0.0,1.5,-0.305,1.0,wind,0.0,90233.0,WIND_GOR,True
90234-IN,90210,PV,13.8,0.0,1.38,-0.28,1.0,wind,0.0,90234.0,WIND_INI,True
90235-EM,90210,PV,7.05,0.0,0.705,-0.143,1.0,wind,0.0,90235.0,WIND_ESH,True
90236-CL,90210,PV,12.85,0.0,1.285,-0.261,1.0,wind,0.0,90236.0,WIND_CULL,True
90237-CR,90210,PV,15.0,0.0,1.5,-0.305,1.0,wind,0.0,90237.0,WIND_CRD,True
90540-LH,90511,PV,9.0,0.0,0.9,-0.183,1.0,solar,0.0,90540.0,PV_LHIL,True
86221 import,86221,Slack,500.0,0.0,,0.0,1.0,import,150.0,,,
86221 export,86221,PV,500.0,0.0,,0.0,-1.0,export,-0.0,,,
GB_EWIC import,GB_EWIC,Slack,530.0,0.0,,0.0,1.0,import,150.0,,,
GB_EWIC export,GB_EWIC,PV,530.0,0.0,,0.0,-1.0,export,-0.0,,,
GB_GREENLINK import,GB_GREENLINK,Slack,530.0,0.0,,0.0,1.0,import,150.0,,,
GB_GREENLINK export,GB_GREENLINK,PV,530.0,0.0,,0.0,-1.0,export,-0.0,,,
